tic_id,name,toi,sector,period_days,t0_bjd,duration_hours,depth_ppm,r_star_rsun,m_star_msun,expected_disp
88863718,TOI-1001.01,1001.01,1,1.931646,2459987.9489,3.17,1286.0,2.01,1.45,PC
65212867,TOI-1007.01,1007.01,1,6.998921,2459228.4112,4.1,2840.0,1.15,1.08,CP
124709665,TOI-1002.01,1002.01,1,1.867557,2459224.6878,1.41,1500.0,5.73,1.2,FP
